120.5897732,119.5605688,65.48908231,80.61209384,140.3535965,114.2035682,73.99350625,46.49977878,30.29123433,68.70120652,129.7763098,172.2987011,146.5863625,116.6248202,68.45881619,88.17239549,154.8173721,120.6491899,76.23916802,46.48561547,40.30165754,70.95094119,140.5896098,205.777834,117.3850274,55.28365705,28.76338075,127.1957207,191.6402378,136.2361863,80.9304463,45.17475546,27.50928822,38.61559819,86.51741824,104.5249566,78.38222682,58.77265904,39.11111371,95.05816817,156.8310501,100.1250686,58.21406361,44.78779447,28.52977533,48.27656161,120.5303666,141.5387746,111.9063793,77.68437986,51.15022917,77.6293651,152.5161717,101.8569233,62.13339903,48.61447174,38.00260218,34.24912393,106.5273164,131.0275718,123.9228414,146.9436615,102.6554256,133.230428,182.6527331,115.6630011,68.47813727,43.52338135,31.63272276,46.13486841,127.4338715,195.2051594,202.6379344,112.4318079,48.04955396,110.547969,163.8526835,100.8875005,58.25770448,37.2784709,25.46065275,43.19094371,81.50682512,116.9149643,104.9368386,79.6075811,57.03495463,81.06815687,95.86481736,75.28543207,59.28907535,44.54727241,29.73587647,33.04191509,90.97375237,180.7372565,106.2255441,57.06388869,31.90470392,85.98787978,198.5774832,138.2629982,93.28468875,55.90063369,35.36123768,43.18863165,125.2251905,137.3893994,105.6389471,55.98069193,38.74975457,58.80959801,130.3092999,96.13069217,61.83612471,46.0539978,33.64259327,54.25112282,60.24649323,69.43612063,85.47720168,46.52928892,61.81991938,79.22815754,132.804736,107.7141482,70.69504208,42.80374023,37.73467423,57.64282974,136.0342964,153.4091548,121.5041763,62.02761641,28.81159934,94.85851277,138.2200553,81.2451469,58.01267929,38.97487504,27.03287695,74.90920304,137.6099395,181.1809962,109.026992,67.88915981,45.74134213,61.40068146,150.063267,137.1898177,82.520606,51.86615113,38.26844809,65.49732596,122.8231992,108.9962943,121.8513395,68.9686545,48.7702967,76.92621214,119.1230372,109.6667417,65.04963574,43.51726406,41.48479532,77.26681595,130.620726,155.3766957,82.14124994,38.42675907,20.57589117,78.43379661,103.0320309,80.25849019,52.13941496,35.26640371,31.87916215,24.29963828,85.88811538,109.3120694,109.5498835,62.77563579,71.3420142,114.4017414,178.926159,136.3357573,78.25830638,45.08092354,28.58429154,36.12854512,63.09412285,91.51891213,60.15633846,32.28463493,16.36510582,39.7381018,89.03568917,84.6262937,55.4871182,37.34993653,27.96838942,41.8014256,101.1554095,132.0217337,117.3240359,56.63981146,42.80057238,82.78931637,116.3796562,98.07378691,70.85003494,41.35209487,33.42049359,78.57410545,169.9225053,160.1527001,82.30073108,40.34002057,21.76493009,133.7258737,178.6907842,119.6877136,77.78252839,47.19277155,34.83328017,31.78902604,103.5946586,125.1865211,100.4656596,57.19445564,33.74817408,72.38084421,112.2436054,84.40621174,46.93801543,31.11715421,23.53873735,29.89721746,86.21501704,116.1517262,77.45813523,44.79897928,25.93532395,62.01486698,114.5578616,80.93740484,47.13205169,29.60791285,25.34746257,45.1684493,92.60774957,107.6483241,87.16825567,70.41272319,51.41316166,86.89366238,170.2526162,98.30692963,61.7485939,37.66137712,28.11702668,76.82441508,110.0843908,151.7716395,90.42489602,49.73004458,26.14721666,64.27384734,136.904709,136.6601976,82.66946721,47.61919033,31.8058425,61.37853249,129.264173,181.6142528,112.4507889,53.72020733,27.18882038,46.44129372,133.3548449,104.8203981,66.79686578,44.57330054,30.46861899,30.0480383,79.01317344,72.53095763,108.3948043,73.19562931,41.99916375,72.88965765,110.4795133,85.20095199,58.92726364,41.43375227,37.8969117,48.37895107,129.5862673,106.183889,91.6839762,68.72957099,61.23562389,87.19521822,140.1508324,108.4337819,65.9058825,49.00520843,36.70366355,45.80879271,77.61728288,97.85793991,117.3937981,94.26539361,50.89561509,90.66526507,132.0669012,89.21021578,53.3605731,34.45414021,24.31914915,32.77858701,98.33736905,114.4351272,106.8980858,65.6378255,42.67236297,75.96428497,92.4756771,64.20610288,37.11315073,23.37916765,18.90670785,43.10673489,92.56929641,105.6622899,162.4232547,160.5054103,78.78447736,72.69346252,124.130505,107.2842113,62.38203136,37.40045868,34.23510616,43.54793046,89.28920744,127.2660859,114.3493622,112.7763709,74.10263605,139.5542918,170.1430101,123.2406182,68.73096706,50.47570298,45.72017132,70.98920852,137.3253517,180.7327369,124.5240944,67.38993702,56.62654201,71.37951172,141.6001858,97.85460301,60.97942956,43.77005899,35.01392811,66.09091738,107.5525773,99.47793472,75.48082264,46.3980616,25.63411271,103.9177149,178.1560267,121.0862259,68.44252414,40.31849874,24.64454893,27.54235812,119.7231924,126.6622406,83.73674988,72.98924958,46.97480228,56.60159238,97.66415483,67.29160153,48.70251178,37.66653815,30.59420975,52.33001209,78.64215816,126.5932778,72.85230285,38.58493527,26.36967742,70.34546836,124.6519094,97.25321442,56.15264084,39.18399317,34.30064096,41.67705976,114.8365277,117.6117019,99.28788705,68.06160672,69.12466972,115.482918,163.608511,128.8729728,76.87330355,47.38575385,34.96124837,50.80523464,118.9172779,107.5910212,74.14511787,57.24037975,37.41478441,63.60488159,164.085811,131.2669783,78.48175374,48.65100212,43.49162723,95.4403598,128.478044,157.5112009,157.836388,109.3446742,76.0067347,144.4932415,134.7286593,101.0675997,60.61885119,43.17623498,29.04027973,25.15916277,42.07053942,63.24795382,82.86922132,40.27186032,38.86425204,84.41193786,105.6162746,83.2591869,56.40617771,33.88354918,28.63799319,80.50876321,163.4524409,157.3731179,163.7948386,106.9093603,49.78816575,78.02583652,128.4075414,136.0836875,86.40948124,46.31872208,30.11753917,75.51250084,124.650076,119.8991969,75.31760431,38.30192506,27.07355897,104.3865547,150.2075541,100.7428303,66.88829989,41.45780299,26.12293816,34.50630638,117.1541568,111.7172997,54.09566138,29.82604726,40.64536061,171.8150838,203.9253207,139.5280421,84.03566269,53.539197,35.3270383,84.49218804,169.2887839,196.8529902,207.621153,165.9691637,80.69983525,74.0644528,115.6917829,104.662645,62.33898025,38.25683335,36.22431228,42.60637146,81.31078153,123.1346727,71.60574221,37.54301552,41.59140243,67.37956974,116.2651296,96.70049181,72.79540611,47.24934421,35.1284755,55.1518205,104.3178202,119.2209146,79.93862608,50.30671543,30.42559441,111.3858354,180.3381238,121.6910675,68.56335574,46.22056111,32.82845383,31.9495322,74.43272012,105.5747599,96.64094689,63.39092093,31.62520928,72.15964529,135.7117582,107.4629156,65.37765989,40.03642466,30.15335797,73.28683954,140.4145769,134.8500067,81.90240643,37.34328876,56.60608126,103.3030328,124.5312598,85.06879075,56.53084835,46.45780543,38.58659234,33.45261875,76.67558904,95.3822662,89.82016403,61.86923676,47.39751644,93.66599314,144.484413,111.0846294,60.80828924,40.36567011,40.53184219,51.51542069,156.4654177,189.8610189,191.0304814,162.9346827,109.1122642,111.1941379,130.1491173,83.631936,50.40780095,47.02006403,47.95226903,48.54526767,134.5594025,215.7870081,154.9568792,69.69596384,47.68696844,82.5598306,116.8952143,99.09380383,67.69856508,38.35737353,30.82136949,83.99597806,177.8925999,155.376731,87.85759871,45.97195523,40.96463437,66.09950605,114.2077909,95.14560419,68.03455116,43.92926598,30.65400891,51.14386904,101.7593623,124.4071636,144.1739248,118.200726,95.83453487,163.8314783,169.9282353,113.4008132,72.84355176,52.20161025,33.28946993,37.73319808,80.05506465,133.6065901,96.71051972,68.29147343,47.96153356,133.079264,144.9792306,118.8295972,69.61887981,40.12202454,25.29126652,44.04916054,135.5312292,155.7000393,150.2852183,102.0416401,69.85101578,104.4073191,161.8645913,100.3480794,60.96913171,44.8117805,26.73537834,65.17615565,114.2201039,158.4507593,117.0875113,71.26752014,55.00149731,101.3636582,143.2532718,102.7203592,55.03305304,37.09587229,39.18568855,51.3087381,164.1062298,184.5033792,126.9348694,77.04660454,42.73305572,77.97887582,102.2162198,58.99996362,40.47319841,28.77298379,24.09322335,18.67437354,70.83528895,105.3033269,99.28085351,53.79258184,29.04214959,32.87088729,99.64672096,101.1301482,62.18491719,36.93604188,32.99435681,59.98808383,115.826724,118.0164114,73.00927453,36.23030921,21.73827544,127.8811575,193.7591727,134.5169074,81.56727017,46.19484882,26.77943322,38.81814277,88.39440941,110.0870922,122.0496955,67.13865262,39.25539247,79.56861455,131.018731,93.61636486,62.66543484,37.38238505,25.39584464,30.97334303,114.6952969,160.2382551,187.567515,177.9070701,92.75756517,76.02856821,119.5146763,107.5318415,64.6547942,39.80581338,36.69355281,46.28908376,87.66690335,124.7498068,98.5907842,55.75842256,57.1944356,79.56061792,145.8869969,99.09617305,63.89485197,45.61830445,36.93612017,67.9409915,103.5104074,93.61009364,87.69548634,97.47899302,78.29090103,134.2762743,131.1071216,89.58043673,54.65548207,32.92655994,24.12027136,20.78409561,91.54417357,102.1923665,87.89799517,55.11677424,63.49210073,109.8509904,117.0077953,81.43043854,49.15266674,30.87940537,20.23057261,35.83731494,121.826259,142.2220005,125.035388,81.19013531,37.15368657,40.87565354,140.6853965,96.49820185,56.77934902,33.7123423,24.02541688,27.47437571,55.74981471,84.03230331,47.66821106,20.48282519,24.56431724,50.39377508,131.3094045,87.47116163,57.75170753,37.93299907,32.4538989,45.65019028,117.6644732,191.1037173,118.1430011,52.39287552,91.5629576,140.2942465,164.4260025,106.8980191,69.11992825,44.43774289,28.08491153,58.88306163,91.92790209,72.19546911,145.5107625,87.62718438,54.37524278,56.23087031,101.1892875,65.77299947,45.60691061,36.19528351,26.43303557,44.29965061,68.43608044,74.94269426,59.99040761,38.91224498,22.09952949,66.00067494,147.676095,146.2367182,89.13644459,50.70565043,33.34343001,68.10281032,137.5200988,181.1953577,141.3741966,70.22522364,46.13734886,101.9766812,92.49740294,68.38369163,48.52916061,30.60849278,20.25752783,41.82756332,80.03295467,95.121905,79.37507673,91.42989409,49.1987645,64.50947432,120.869849,94.98606011,65.99657471,53.53188856,36.02694488,103.8383602,119.247879,121.5191075,94.91512032,50.67255196,29.39833471,54.51665778,71.9510618,45.87582932,31.5445916,20.77708672,15.78879489,20.43718652,90.94596671,153.4272309,96.51601064,60.2004833,28.61240361,99.25637526,129.1309694,84.14224575,56.4418891,37.1121983,27.05992328,24.77452446,89.95317316,107.5798239,106.8940885,70.59200602,46.50585247,67.2327959,106.8190481,74.59877164,43.26532403,27.82996934,19.40681084,21.78390943,47.00708941,73.6260583,55.53277229,39.76402652,27.42859621,112.9447872,140.5530274,90.60794659,54.76907909,44.15767684,35.7794002,40.02828861,117.8627005,162.7457857,121.4899717,74.84414153,48.24948165,116.0135445,150.2759853,93.35836022,56.65268365,38.8352375,36.19322108,53.87732533,145.4409745,203.1463968,142.6434451,85.66308925,63.44913935,131.2345805,152.0232457,110.57134,64.17957731,39.84984565,28.53582599,37.09040243,98.21745607,133.5786,113.0054728,107.108904,60.37692736,121.4346357,191.2136598,125.857551,80.40192724,46.53843461,32.4666431,27.65649704,84.88442118,96.88942382,115.4093851,117.7994187,66.26079464,118.0246229,200.3153827,144.4610458,91.71880685,56.67103779,39.50670769,87.81619516,132.5187931,99.57559054,49.25387085,46.42809332,22.94834375,54.74137669,171.6338122,163.2331851,98.30852671,78.38810377,60.33889398,105.61016,166.9593002,137.1602395,83.77526419,43.65936333,67.79430297,102.4812035,151.8245019,123.0656486,76.6038195,47.74160877,36.94478509,65.3994594,127.1253129,160.2038116,89.66745552,46.23372055,35.79387737,92.84902325,128.1827053,108.4759993,71.26949673,41.77677414,25.24407404,41.46227584,112.4043147,163.806434,133.0408757,74.5482711,39.00004262,73.79434182,143.543815,119.7966624,69.62164425,43.49830711,30.91679445,71.78936332,128.5026333,133.9912994,160.1288798,86.87193047,46.49087258,116.1503679,178.0173621,116.9624482,72.20470768,50.89554124,71.52672314,62.96767374,117.605843,192.541495,104.6432101,54.10998232,58.28436823,98.61351495,134.8309949,109.226584,80.3959187,50.28338332,40.64734507,50.13676627,75.77792943,115.6225432,76.6233894,55.97783417,34.77635097,61.51533311,161.9558924,125.5069233,75.29805691,48.05105807,44.06915949,95.99083155,129.3217276,157.918849,88.42256344,45.55073203,47.58327986,128.7830075,214.3030678,154.2222373,95.14398305,57.56748173,35.176239,40.18362553,92.49776839,110.4643961,119.0612898,83.97438764,64.69320247,115.7834806,128.0111631,124.4643761,86.3296716,56.45838229,47.31576388,58.33767497,133.9679888,153.8184005,112.6866604,68.03833111,46.74854165,55.10405812,116.6551328,76.21320623,47.75229142,33.08458156,20.59157829,39.97590796,107.4854012,115.0237498,83.92381265,76.4178044,40.7232513,99.59130419,186.1194029,122.1869632,70.03135139,50.82568353,34.51031107,45.65711822,108.9253502,170.9611102,89.79986394,44.08368929,29.75528795,107.0622062,161.500078,107.4053988,73.91150253,45.75947355,25.68483034,32.53493843,123.5630316,125.8300069,119.5337358,79.24758534,46.67625364,68.92031845,106.8667723,77.55113086,45.91855112,28.4555288,19.33588175,22.44194868,49.26038557,76.77148335,101.1170789,70.61797364,40.08264807,74.21307199,112.122208,87.61070978,54.22198819,43.26997355,25.91436605,33.838537,96.8796654,119.9548545,105.2606177,55.33762284,27.37890869,31.78700019,105.4523044,95.18107632,58.51566239,34.49582297,30.41963532,56.08243076,110.7332673,113.050693,71.09659473,39.35697966,66.36331619,104.1572364,151.7242634,113.9979658,72.80252685,45.60422302,36.51167323,66.2349506,124.6955992,161.2910203,139.9026053,110.3574041,44.44406225,97.1448451,197.8308975,131.3148195,84.38763576,57.92101277,48.22733842,97.6369912,139.882431,247.5393187,112.1639949,69.84825763,31.67726593,54.20936131,161.5084691,151.5728293,90.65173756,74.65992652,58.50706356,104.6115706,150.3660013,118.0930267,136.7919517,121.2263909,64.90145968,104.0244887,126.9342477,111.0572814,73.17539236,54.44211173,40.88399816,79.98290103,128.5310182,137.6376176,90.54153778,47.27071911,42.63766878,83.7822782,157.5984118,101.184128,65.96333126,47.56935829,34.20542995,25.9327112,83.71449404,128.8385207,86.58277948,41.88403048,33.40242335,93.93444101,145.0812937,135.1062073,86.98241915,53.36092976,34.88242064,87.4714071,148.9099649,170.4591591,108.9900461,81.78111717,53.54250328,95.987253,110.9748986,76.88957398,47.23125129,30.15793948,27.13845701,45.68930351,75.91590264,81.61459176,93.37992072,72.73453362,36.87127799,92.15825402,147.8301573,102.103509,63.64247789,42.06444368,25.47116755,52.05076412,91.53312619,123.4251579
