0.228523974,-0.481068709,-0.355380764,-1.255103247,-1.096092524,-0.022156807,0.914753899,-0.434650092,-0.010659658,-0.266068778,0.081832983,-0.069694813,-0.788771881,-0.129178022,0.228523974,0.533939389,-0.26368471,0.452588583,-1.163217254,0.448003243,0.818119642,-0.879056569,-0.194699558,-0.936741699,-0.73780219,0.400869581,-0.434650092,0.79834102,-0.92715146,-1.096092524,0.670188863,-0.307445259,-0.16014992,0.79834102,-0.351265894,0.400869581,-0.077088728,0.016129165,-0.764469184,-0.220530941,1.042750802,0.35533575,0.542021857,-0.338893423,-0.26650331,-0.56765472,-0.726129358,-0.267392937,0.091164889,0.378222082,-0.305432327,-0.532793499,-1.167463255,-0.087576626,0.36309821,-0.762795463,-0.220530941,-0.007129168,-0.054218086,1.165224457,0.36998471,0.100116647,-0.355380764,0.530093751,-0.56765472,0.417085645,-0.112764257,0.448003243,-0.112764257,1.132445876,-0.075835197,-0.92715146,-0.064397867,0.772930021,0.228523974,-0.27235675,-0.305432327,-0.055473558,0.556450884,1.016170973,0.387882156,0.091164889,0.542021857,0.226668213,-0.356271317,0.914753899,0.772930021,-0.001197954,-0.064397867,0.944173018,-0.128307333,0.165462425,0.914753899,-0.127482751,-0.762795463,-0.384435012,-0.220530941,-0.16014992,-0.338893423,-0.055473558
-0.57634477,-0.001729811,-0.532793499,-1.096092524,0.252904513,0.387882156,0.652383625,-0.356271317,-0.077088728,-0.064623024,1.042750802,-0.055473558,-0.384435012,-0.310322448,-0.57634477,0.368813304,-0.905050436,-0.075835197,-0.7102986,-0.069694813,0.309393192,-0.08055336,0.274290712,-0.879056569,-0.405767524,-0.26650331,-0.356271317,0.184638139,-0.038563003,0.252904513,-0.351265894,-0.001197954,-1.163217254,0.184638139,-0.637388771,-0.26650331,-0.374507143,0.025363476,-0.92715146,-0.007129168,1.016170973,0.36309821,0.865421288,-0.220530941,-0.73780219,0.127754116,0.081832983,-0.56765472,-0.434650092,0.570404897,-0.152664826,-0.128307333,-0.112764257,0.944173018,-0.27235675,-0.054218086,-0.007129168,0.174101757,0.790274464,-0.16014992,0.818119642,0.914753899,-0.532793499,0.172536228,0.127754116,0.037930509,1.09490927,-0.069694813,1.09490927,0.038627387,-0.338893423,-0.038563003,-0.405945002,0.556450884,-0.57634477,-0.788771881,-0.152664826,0.530093751,-0.120259655,-0.135292747,0.448467631,-0.434650092,0.865421288,0.533939389,0.226782009,0.652383625,0.556450884,0.173639893,-0.405945002,0.670188863,0.553499588,-0.129178022,0.652383625,0.291141127,-0.054218086,0.542021857,-0.007129168,-1.163217254,-0.220530941,0.530093751
-0.717386125,0.548275226,-0.128307333,0.252904513,1.266239701,0.448467631,-0.604574559,0.226782009,-0.374507143,-0.159567598,1.016170973,0.530093751,0.542021857,-0.022156807,-0.717386125,-0.165389965,-0.762795463,-0.338893423,0.36998471,-0.055473558,-0.449820311,0.581391461,0.420496798,-0.08055336,0.378222082,-0.73780219,0.226782009,-0.764469184,0.772930021,1.266239701,-0.637388771,0.173639893,-0.7102986,-0.764469184,-0.127482751,-0.73780219,-0.481068709,0.35533575,-0.038563003,0.174101757,-0.135292747,-0.27235675,0.228523974,-0.007129168,-0.405767524,0.448003243,1.042750802,0.127754116,-0.356271317,0.013128322,0.196279834,0.553499588,1.09490927,0.670188863,-0.788771881,0.790274464,0.174101757,0.165462425,0.99643902,-1.163217254,0.309393192,0.652383625,-0.128307333,-0.896233963,0.448003243,-0.305432327,1.132445876,-0.055473558,1.132445876,-0.936741699,-0.220530941,0.772930021,-0.13866498,-0.120259655,-0.717386125,-0.384435012,0.196279834,0.172536228,-0.266068778,-1.255103247,0.101902372,-0.356271317,0.228523974,0.368813304,0.422620175,-0.604574559,-0.120259655,-0.133336935,-0.13866498,-0.351265894,0.79834102,-0.310322448,-0.604574559,0.195539096,0.790274464,0.865421288,0.174101757,-0.7102986,-0.007129168,0.172536228
-0.2157433,0.452588583,0.553499588,1.266239701,0.859821866,0.101902372,-1.156478255,0.422620175,-0.481068709,-0.194699558,-0.135292747,0.172536228,0.865421288,0.387882156,-0.2157433,-0.708421236,-0.054218086,-0.220530941,0.818119642,0.530093751,-0.498609561,0.605962772,-0.267392937,0.581391461,0.570404897,-0.405767524,0.422620175,-0.92715146,0.556450884,0.859821866,-0.127482751,-0.133336935,0.36998471,-0.92715146,0.291141127,-0.405767524,-0.001729811,0.36309821,0.772930021,0.165462425,-1.255103247,-0.788771881,-0.57634477,0.174101757,0.378222082,-0.069694813,1.016170973,0.448003243,0.226782009,-0.307445259,0.330119239,0.79834102,1.132445876,-0.351265894,-0.384435012,0.99643902,0.165462425,-0.129178022,0.170650635,-0.7102986,-0.449820311,-0.604574559,0.553499588,-0.87441014,-0.069694813,-0.152664826,0.038627387,0.530093751,0.038627387,-0.879056569,-0.007129168,0.556450884,0.126721914,-0.266068778,-0.2157433,0.542021857,0.330119239,-0.896233963,-0.064623024,-1.096092524,-0.534459749,0.226782009,-0.57634477,-0.165389965,-0.064397867,-1.156478255,-0.266068778,-0.313246843,0.126721914,-0.637388771,0.184638139,-0.022156807,-1.156478255,-0.254867546,0.99643902,0.228523974,0.165462425,0.36998471,0.174101757,-0.896233963
0.385421035,-0.075835197,0.79834102,0.859821866,-0.26368471,-0.534459749,-0.308893088,-0.064397867,-0.001729811,0.274290712,-1.255103247,-0.896233963,0.228523974,0.448467631,0.385421035,-0.726129358,0.790274464,-0.007129168,0.309393192,0.172536228,0.122584762,0.091164889,-0.56765472,0.605962772,0.013128322,0.378222082,-0.064397867,-0.038563003,-0.120259655,-0.26368471,0.291141127,-0.313246843,0.818119642,-0.038563003,0.195539096,0.378222082,0.548275226,-0.27235675,0.556450884,-0.129178022,-1.096092524,-0.384435012,-0.717386125,0.165462425,0.570404897,-0.055473558,-0.135292747,-0.069694813,0.422620175,-0.001197954,0.091010283,0.184638139,0.038627387,-0.637388771,0.542021857,0.170650635,-0.129178022,-0.310322448,-0.962027278,0.36998471,-0.498609561,-1.156478255,0.79834102,0.33456266,-0.055473558,0.196279834,-0.936741699,0.172536228,-0.936741699,-0.08055336,0.174101757,-0.120259655,0.016129165,-0.064623024,0.385421035,0.865421288,0.091010283,-0.87441014,-0.159567598,0.252904513,-0.925258155,0.422620175,-0.717386125,-0.708421236,-0.405945002,-0.308893088,-0.064623024,0.038193682,0.016129165,-0.127482751,-0.764469184,0.387882156,-0.308893088,-0.475365407,0.170650635,-0.57634477,-0.129178022,0.818119642,0.165462425,-0.87441014
0.656189908,-0.338893423,0.184638139,-0.26368471,-0.905050436,-0.925258155,0.628730092,-0.405945002,0.548275226,0.420496798,-1.096092524,-0.87441014,-0.57634477,0.101902372,0.656189908,0.081832983,0.99643902,0.174101757,-0.449820311,-0.896233963,0.417085645,-0.434650092,0.127754116,0.091164889,-0.307445259,0.570404897,-0.405945002,0.772930021,-0.266068778,-0.905050436,0.195539096,0.038193682,0.309393192,0.772930021,-0.254867546,0.570404897,0.452588583,-0.788771881,-0.120259655,-0.310322448,0.252904513,0.542021857,-0.2157433,-0.129178022,0.013128322,0.530093751,-1.255103247,-0.055473558,-0.064397867,0.173639893,-0.355380764,-0.764469184,-0.936741699,-0.127482751,0.865421288,-0.962027278,-0.310322448,-0.022156807,-1.167463255,0.818119642,0.122584762,-0.308893088,0.184638139,1.011421979,0.530093751,0.330119239,-0.879056569,-0.896233963,-0.879056569,0.581391461,0.165462425,-0.266068778,0.025363476,-0.159567598,0.656189908,0.228523974,-0.355380764,0.33456266,-0.194699558,1.266239701,-0.245334458,-0.064397867,-0.2157433,-0.726129358,-0.13866498,0.628730092,-0.159567598,0.516292917,0.025363476,0.291141127,-0.92715146,0.448467631,0.628730092,0.100116647,-0.962027278,-0.717386125,-0.310322448,0.309393192,-0.129178022,0.33456266
0.400869581,-0.220530941,-0.764469184,-0.905050436,-0.762795463,-0.245334458,0.594216416,-0.13866498,0.452588583,-0.267392937,0.252904513,0.33456266,-0.717386125,-0.534459749,0.400869581,1.042750802,0.170650635,0.165462425,-0.498609561,-0.87441014,0.037930509,-0.356271317,0.448003243,-0.434650092,-0.001197954,0.013128322,-0.13866498,0.556450884,-0.064623024,-0.762795463,-0.254867546,0.516292917,-0.449820311,0.556450884,-0.475365407,0.013128322,-0.075835197,-0.384435012,-0.266068778,-0.022156807,1.266239701,0.865421288,0.385421035,-0.310322448,-0.307445259,0.172536228,-1.096092524,0.530093751,-0.405945002,-0.133336935,-0.532793499,-0.92715146,-0.879056569,0.291141127,0.228523974,-1.167463255,-0.022156807,0.387882156,-0.112764257,0.309393192,0.417085645,0.628730092,-0.764469184,0.482776054,0.172536228,0.091010283,-0.08055336,-0.87441014,-0.08055336,0.605962772,-0.129178022,-0.064623024,0.35533575,-0.194699558,0.400869581,-0.57634477,-0.532793499,1.011421979,0.274290712,0.859821866,1.03405159,-0.405945002,0.385421035,0.081832983,0.126721914,0.594216416,-0.194699558,0.387708883,0.35533575,0.195539096,-0.038563003,0.101902372,0.594216416,0.914753899,-1.167463255,-0.2157433,-0.022156807,-0.449820311,-0.310322448,1.011421979
-0.26650331,-0.007129168,-0.92715146,-0.762795463,-0.054218086,1.03405159,0.137654416,0.126721914,-0.075835197,-0.56765472,1.266239701,1.011421979,-0.2157433,-0.925258155,-0.26650331,1.016170973,-0.962027278,-0.129178022,0.122584762,0.33456266,-0.305432327,0.226782009,-0.069694813,-0.356271317,0.173639893,-0.307445259,0.126721914,-0.120259655,-0.159567598,-0.054218086,-0.475365407,0.387708883,-0.498609561,-0.120259655,0.100116647,-0.307445259,-0.338893423,0.542021857,-0.064623024,0.387882156,0.859821866,0.228523974,0.656189908,-0.022156807,-0.001197954,-0.896233963,0.252904513,0.172536228,-0.13866498,-0.313246843,-0.128307333,-0.038563003,-0.08055336,0.195539096,-0.57634477,-0.112764257,0.387882156,0.448467631,1.09490927,-0.449820311,0.037930509,0.594216416,-0.92715146,-0.210447744,-0.896233963,-0.355380764,0.581391461,0.33456266,0.581391461,0.091164889,-0.310322448,-0.159567598,0.36309821,0.274290712,-0.26650331,-0.717386125,-0.128307333,0.482776054,0.420496798,-0.26368471,1.165224457,-0.13866498,0.656189908,1.042750802,0.016129165,0.137654416,0.274290712,-0.455331786,0.36309821,-0.254867546,0.772930021,-0.534459749,0.137654416,0.652383625,-0.112764257,0.385421035,0.387882156,-0.498609561,-0.022156807,0.482776054
-0.73780219,0.174101757,-0.038563003,-0.054218086,0.790274464,1.165224457,-0.010659658,0.016129165,-0.338893423,0.127754116,0.859821866,0.482776054,0.385421035,-0.245334458,-0.73780219,-0.135292747,-1.167463255,-0.310322448,0.417085645,1.011421979,-0.152664826,0.422620175,-0.055473558,0.226782009,-0.133336935,-0.001197954,0.016129165,-0.266068778,-0.194699558,0.790274464,0.100116647,-0.455331786,0.122584762,-0.266068778,0.914753899,-0.001197954,-0.220530941,0.865421288,-0.159567598,0.448467631,-0.26368471,-0.57634477,0.400869581,0.387882156,0.173639893,-0.87441014,1.266239701,-0.896233963,0.126721914,0.038193682,0.553499588,0.772930021,0.581391461,-0.254867546,-0.717386125,1.09490927,0.448467631,0.101902372,1.132445876,-0.498609561,-0.305432327,0.137654416,-0.038563003,-0.411634412,-0.87441014,-0.532793499,0.605962772,1.011421979,0.605962772,-0.434650092,-0.022156807,-0.194699558,-0.27235675,0.420496798,-0.73780219,-0.2157433,0.553499588,-0.210447744,-0.267392937,-0.905050436,-0.16014992,0.126721914,0.400869581,1.016170973,0.025363476,-0.010659658,0.420496798,-0.912938383,-0.27235675,-0.475365407,0.556450884,-0.925258155,-0.010659658,-0.604574559,1.09490927,0.656189908,0.448467631,0.122584762,0.387882156,-0.210447744
-0.405767524,0.165462425,0.772930021,0.790274464,0.99643902,-0.16014992,-0.077088728,0.025363476,-0.220530941,0.448003243,-0.26368471,-0.210447744,0.656189908,1.03405159,-0.405767524,-1.255103247,-0.112764257,-0.022156807,0.037930509,0.482776054,0.196279834,-0.064397867,0.530093751,0.422620175,-0.313246843,0.173639893,0.025363476,-0.064623024,0.274290712,0.99643902,0.914753899,-0.912938383,0.417085645,-0.064623024,0.652383625,0.173639893,-0.007129168,0.228523974,-0.194699558,0.101902372,-0.905050436,-0.717386125,-0.26650331,0.448467631,-0.133336935,0.33456266,0.859821866,-0.87441014,0.016129165,0.516292917,0.79834102,0.556450884,0.605962772,-0.475365407,-0.2157433,1.132445876,0.101902372,-0.534459749,0.038627387,0.122584762,-0.152664826,-0.010659658,0.772930021,-0.511205096,0.33456266,-0.128307333,0.091164889,0.482776054,0.091164889,-0.356271317,0.387882156,0.274290712,-0.788771881,-0.267392937,-0.405767524,0.385421035,0.79834102,-0.411634412,-0.56765472,-0.762795463,-1.163217254,0.016129165,-0.26650331,-0.135292747,0.35533575,-0.077088728,-0.267392937,-0.087576626,-0.788771881,0.100116647,-0.120259655,-0.245334458,-0.077088728,-1.156478255,1.132445876,0.400869581,0.101902372,0.417085645,0.448467631,-0.411634412
