,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100
71,0.138567787,0.568662827,0.031179282,-0.211666585,-0.404056366,-0.211669383,-0.438536084,-0.215300866,0.014604006,-0.438452295,-0.471240133,-0.070325986,-0.656767902,-0.23702956,-0.06102278,-0.404081642,0.11359147,-0.768234514,0.722136875,-0.015463772,-0.215325152,0.113598669,-0.768311152,0.737639397,0.132069221,-0.123157765,-0.703783245,0.255340083,0.077596051,0.227283813,-0.123080882,-0.404085274,0.246718392,-0.768278262,-0.015563828,0.532954122,-0.404077079,0.218811263,-0.075206448,-0.169997523,0.14332319,-0.768298689,-0.070319202,0.017849386,0.568655408,-0.098731163,0.227264388,0.568658427,-0.015561246,0.286147981,0.227311387,0.568679887,0.649906564,-0.062774145,0.11359008,-0.098714713,0.252915302,0.286142892,0.031155634,-0.070327545,-0.191046183,-0.236972789,-0.070307764,-0.191052029,0.322096902,0.14103974,-0.215313884,0.083273499,-0.47118059,0.213225095,-0.062745839,0.322035957,-0.768274481,-0.236939548,0.649399186,-0.404075839,0.017851109,0.213172972,-0.123082109,-0.211660349,-0.211666585,0.649448036,0.722168434,0.289947306,-0.141708731,-0.081495987,0.218810051,-0.141724901,-0.703780079,-0.215281049,-0.062771562,-0.062764895,0.14329402,0.286120511,0.218799105,0.255399959,-0.547213708,-0.768278262,-0.198498184,0.017859097
72,0.141070108,0.257585741,0.140767923,-0.216149397,-0.07529421,-0.21614457,-0.559827287,-0.171101269,0.078216605,-0.559425314,-0.706815921,0.017726655,-0.405784866,-0.438666219,0.015083598,-0.075459774,0.0831841,-0.659549891,0.741332462,-0.23556665,-0.17123959,0.083275677,-0.659871255,0.572633549,0.113321608,-0.472952531,-0.77166522,-0.122900921,0.119613839,0.533840212,-0.47269222,-0.075476908,0.21950048,-0.659738325,-0.235835036,0.724773802,-0.075446865,0.24789331,0.253981411,-0.08233839,0.04152658,-0.659834265,0.017733496,0.115781103,0.257724811,-0.166931235,0.533842028,0.257562687,-0.235847373,0.17214977,0.534135297,0.25769449,0.52323122,-0.148056173,0.083218814,-0.166829909,0.512641328,0.172258374,0.140746782,0.017702324,-0.141526035,-0.438222381,0.017766993,-0.141579807,0.287575045,0.131701033,-0.171098486,0.037489749,-0.706555067,0.289630518,-0.14804646,0.287146574,-0.659802997,-0.438187148,0.651933128,-0.075599944,0.115625385,0.289375364,-0.472576549,-0.216168136,-0.216149397,0.652007316,0.741408101,0.322120524,-0.07008343,0.030702814,0.247816599,-0.070171426,-0.771751635,-0.170934355,-0.14806851,-0.148063988,0.041403225,0.17217789,0.247840259,-0.122490289,-0.392412911,-0.659738325,-0.212531108,0.1158106
73,0.132581642,-0.121220055,0.218586387,-0.170159097,0.252418598,-0.170132777,-0.547348163,-0.082043426,0.119277447,-0.546457393,-0.769404715,0.116500624,-0.077062015,-0.557436611,0.077759627,0.252023146,0.036593039,-0.405841191,0.570148757,-0.436845638,-0.082361276,0.036834905,-0.40652411,0.258488219,0.083033596,-0.703790067,-0.658309045,-0.470175699,0.138904902,0.72099493,-0.703324625,0.25198634,0.143796182,-0.406183647,-0.437328054,0.737658465,0.252042977,0.219157569,0.510415524,0.030595807,-0.06221252,-0.406456325,0.116516106,0.21322002,-0.120794361,-0.211243151,0.721082317,-0.121274131,-0.437337114,-0.015245176,0.721723575,-0.120961971,0.299280633,-0.19896465,0.036704119,-0.211040162,0.650377456,-0.014948794,0.2186049,0.116484254,-0.070002808,-0.556345882,0.116562075,-0.070149384,0.17117055,0.113438584,-0.082012504,-0.025740127,-0.768918333,0.321349352,-0.19896436,0.17019369,-0.406440293,-0.556329163,0.522699399,0.251558909,0.212768303,0.320795681,-0.702968816,-0.170171184,-0.170159097,0.522769326,0.570299147,0.285124531,0.01846446,0.139755277,0.218940524,0.01826569,-0.658568781,-0.081636326,-0.19897371,-0.198972104,-0.06245718,-0.015098278,0.21896458,-0.469176484,-0.111176911,-0.406183647,-0.191442875,0.21325393
74,0.113703849,-0.473529317,0.247830095,-0.082291221,0.513238492,-0.08222643,-0.392422281,0.03085436,0.13878156,-0.391974501,-0.659708549,0.212970893,0.253822707,-0.550452055,0.119775014,0.512915805,-0.025377196,-0.075313707,0.256986215,-0.560145522,0.030687678,-0.025172329,-0.075677972,-0.122479671,0.037618477,-0.772034593,-0.405100051,-0.707511258,0.140884647,0.741089014,-0.772084517,0.512901678,0.040983028,-0.075403513,-0.560163151,0.571801101,0.512904477,0.144020347,0.651548044,0.140975457,-0.147894316,-0.075783603,0.213022517,0.289993171,-0.472880792,-0.216215878,0.741384729,-0.473643898,-0.560163948,-0.236510235,0.741786753,-0.473330908,0.027046914,-0.212672881,-0.025209398,-0.216079477,0.652130792,-0.236286471,0.248048126,0.212969719,0.017931875,-0.549603977,0.212973589,0.01782422,-0.013226619,0.083436815,0.030926091,-0.098153766,-0.659688676,0.287170587,-0.212674198,-0.01384812,-0.075783508,-0.549604253,0.298360705,0.512357097,0.289404242,0.286861906,-0.771576781,-0.082194085,-0.082291221,0.29808219,0.25713428,0.171897991,0.116168008,0.21971046,0.143787491,0.116040261,-0.405390405,0.031177829,-0.212673678,-0.212673853,-0.148160538,-0.236298968,0.143805532,-0.706546211,0.226415998,-0.075403513,-0.141523908,0.289929864
75,0.082078074,-0.70539352,0.218905519,0.030504601,0.650233678,0.030573228,-0.110214681,0.140425094,0.141396682,-0.112737257,-0.404204815,0.2892187,0.511652563,-0.390307061,0.138599393,0.650988673,-0.097780243,0.252884046,-0.123186758,-0.55008339,0.141307966,-0.09824649,0.254704207,-0.473805373,-0.025363602,-0.657893725,-0.07450345,-0.77040853,0.131954105,0.571332041,-0.659984818,0.651099438,-0.063389294,0.25398643,-0.548115211,0.257681922,0.650871438,0.041137321,0.650208742,0.219065286,-0.19942208,0.25407983,0.289316496,0.321359125,-0.705328019,-0.170652905,0.571796569,-0.705523305,-0.548114539,-0.437450445,0.570261069,-0.705913687,-0.239634528,-0.1906899,-0.097776177,-0.171075072,0.520697783,-0.438105001,0.219451311,0.289220131,0.115917413,-0.392557359,0.288989934,0.1162581,-0.236930064,0.037346565,0.140486707,-0.166507948,-0.406171845,0.171025819,-0.190690952,-0.234567087,0.254077611,-0.392559962,0.026364957,0.651459972,0.321601539,0.172492292,-0.660054723,0.030811515,0.030504601,0.025262851,-0.123364217,-0.012844919,0.212101462,0.247919461,0.041408155,0.212574647,-0.074192908,0.139599299,-0.190689227,-0.190689597,-0.199247802,-0.437506192,0.041425956,-0.771845099,0.532690336,0.25398643,-0.069401963,0.32105317
76,0.030870392,-0.760907755,0.141951929,0.13850458,0.641677741,0.138343167,0.230374202,0.217061774,0.1334422,0.220698674,-0.071260549,0.31738772,0.647843008,-0.102456347,0.140083917,0.645599107,-0.163986176,0.506662176,-0.46739151,-0.386788351,0.220482581,-0.166440554,0.51384535,-0.707595778,-0.099730095,-0.397936253,0.25181899,-0.649555846,0.113878056,0.255792285,-0.403688524,0.645980255,-0.145726248,0.510271901,-0.38102408,-0.118795396,0.645314223,-0.063941156,0.516869184,0.243755566,-0.21362936,0.512631529,0.317401663,0.2799918,-0.764210291,-0.080458838,0.255541487,-0.76066796,-0.381023629,-0.548917698,0.248935051,-0.763456171,-0.452308494,-0.139063085,-0.164882028,-0.082407158,0.289607639,-0.552005733,0.142350193,0.317388639,0.212122965,-0.113520303,0.31672126,0.213679871,-0.442060657,-0.027055504,0.216831608,-0.20966555,-0.077024371,-0.018098434,-0.139063567,-0.431888905,0.512630254,-0.113521764,-0.238995343,0.649989958,0.283887485,-0.012171857,-0.406634695,0.138849354,0.13850458,-0.240657395,-0.468698457,-0.231301308,0.285123661,0.218726369,-0.061905301,0.287168394,0.254301036,0.212901379,-0.139062633,-0.139062831,-0.21171239,-0.550188263,-0.06194098,-0.658898107,0.71615098,0.510271901,0.020639248,0.279465874
77,-0.038304947,-0.642879666,0.038677898,0.216008338,0.503881021,0.215402468,0.540967197,0.244520885,0.115810687,0.521653839,0.262769958,0.277472153,0.649972755,0.241743257,0.129365445,0.512435661,-0.205586684,0.644950221,-0.697710653,-0.104619259,0.25143781,-0.210957309,0.659491961,-0.780646661,-0.169826146,-0.061405239,0.508616712,-0.387913874,0.083873496,-0.122133752,-0.071183932,0.5132086,-0.194308586,0.651815514,-0.094446099,-0.464486124,0.512017758,-0.150877179,0.28956747,0.213130206,-0.194226834,0.657886823,0.277196344,0.159764199,-0.652109282,0.033103393,-0.124164937,-0.641848873,-0.094445804,-0.530430684,-0.137789973,-0.648433638,-0.577216851,-0.064503157,-0.208040968,0.028986913,0.010324077,-0.537026662,0.03821014,0.277472691,0.286623432,0.2179048,0.276281148,0.289938448,-0.568924395,-0.101444479,0.243788203,-0.212721667,0.252596686,-0.240179603,-0.06450318,-0.547891172,0.657886285,0.217904235,-0.451000886,0.523068874,0.169655482,-0.228270943,-0.079024361,0.216108704,0.216008338,-0.452457297,-0.700788082,-0.427515831,0.311778018,0.143727985,-0.146076889,0.316046232,0.514458117,0.235613772,-0.064502861,-0.064502918,-0.189443117,-0.533844787,-0.146219896,-0.409364873,0.730763685,0.651815514,0.12031148,0.159158671
78,-0.10967349,-0.388836389,-0.063462184,0.244341676,0.277905659,0.242995476,0.724059361,0.216830238,0.083382534,0.711787806,0.516394497,0.160236672,0.524661255,0.543218081,0.110707061,0.285724267,-0.208851753,0.648745726,-0.756021738,0.237122375,0.221393867,-0.213806129,0.65854778,-0.666722503,-0.214765557,0.264368144,0.639967003,-0.056216598,0.036470361,-0.466342409,0.263550253,0.286174944,-0.203967783,0.651822287,0.239358107,-0.695100249,0.285888824,-0.201987586,0.023764122,0.138211349,-0.144057256,0.660248629,0.159152231,-0.025318919,-0.40312133,0.14128113,-0.472477056,-0.38642212,0.239358165,-0.370310376,-0.48270577,-0.393756611,-0.576558239,0.023855197,-0.212555336,0.137902914,-0.248659019,-0.375865411,-0.067780639,0.160236763,0.31570615,0.52238664,0.159950548,0.318431734,-0.555924357,-0.170757974,0.215365248,-0.168717863,0.514158645,-0.436185338,0.023855262,-0.540065107,0.660248593,0.522386621,-0.567362172,0.298517736,-0.012130482,-0.428105036,0.252264777,0.242474873,0.244341676,-0.562272189,-0.759475636,-0.547921672,0.274112305,0.040354928,-0.196583127,0.277392533,0.646630908,0.209009688,0.023855255,0.023855261,-0.138000423,-0.375104602,-0.196918464,-0.078876806,0.565336183,0.651822287,0.213684588,-0.024222658
79,-0.130495051,-0.113050385,-0.130315228,0.226992032,0.064003888,0.225070682,0.686364947,0.153350053,0.020826602,0.759592621,0.607721418,-0.004240026,0.317346876,0.659025118,0.087144415,0.041819689,-0.180245208,0.550903464,-0.647662865,0.530094173,0.127533362,-0.166512157,0.497905333,-0.375823286,-0.206833754,0.462343888,0.624529411,0.217628056,-0.034509109,-0.677994503,0.52215069,0.038505129,-0.187033683,0.518883054,0.473683581,-0.770840491,0.04508776,-0.205579341,-0.193088936,0.058768706,-0.06071207,0.51579741,-0.00687746,-0.206395923,-0.113699975,0.205426621,-0.690686759,-0.109526257,0.473683544,-0.141903693,-0.64613885,-0.097612511,-0.400502111,0.106190548,-0.180063867,0.217714719,-0.384903985,-0.12263824,-0.145538148,-0.004240103,0.27697949,0.725109204,0.002342642,0.266921798,-0.352555508,-0.206145694,0.15155282,-0.09350323,0.664131964,-0.518571705,0.106190593,-0.421296067,0.51579752,0.725109331,-0.557263975,0.027265711,-0.214268839,-0.56084836,0.525064866,0.218296521,0.226992032,-0.526079533,-0.642333629,-0.566618535,0.182292858,-0.065406281,-0.2138024,0.168439231,0.615208711,0.177334614,0.10619051,0.106190528,-0.066198725,-0.139604669,-0.214331131,0.260524834,0.294344715,0.518883054,0.265555845,-0.19766094
80,-0.074301548,0.087210278,-0.16057607,0.179568495,-0.055147175,0.182404449,0.464219995,0.076594248,-0.061210444,0.685104726,0.540270669,-0.148840489,0.061153365,0.555748324,0.058671426,-0.142730714,-0.141401686,0.377706146,-0.463145591,0.66252322,-0.001629565,-0.086611618,0.213962189,0.021455767,-0.140205928,0.493632435,0.524216289,0.33971422,-0.111322436,-0.747461876,0.62892039,-0.151638466,-0.17311467,0.293901978,0.527811267,-0.723518972,-0.13601698,-0.161843272,-0.334286132,0.003637717,0.051625438,0.243979506,-0.149714817,-0.309773029,0.156243357,0.215325464,-0.745295756,0.083063551,0.527811242,0.043752582,-0.59605938,0.1445592,-0.065157718,0.158179056,-0.122607541,0.259136187,-0.37464535,0.113262994,-0.172680168,-0.148840537,0.183242732,0.803852616,-0.133218983,0.148067189,-0.003157386,-0.184600569,0.0808138,-0.007782717,0.67498261,-0.47180593,0.158179073,-0.23311183,0.243979567,0.803852684,-0.406478408,-0.238272862,-0.393160922,-0.606126632,0.691315534,0.170121962,0.179568495,-0.363831092,-0.434456674,-0.493023243,0.077348531,-0.14883489,-0.206539347,0.031037426,0.470043297,0.169414121,0.158179031,0.15817904,0.010076836,0.07118519,-0.205955101,0.545976447,-0.00202695,0.293901978,0.259898528,-0.296512306
