"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",0.228523974054119,-0.481068709230633,-0.355380764425876,-1.2551032470393,-1.09609252391771,-0.0221568067610971,0.914753898651117,-0.434650091670967,-0.0106596575673281,-0.266068777694808,0.081832983198839,-0.0696948134836449,-0.788771881391861,-0.129178022364997,0.228523974054119,0.53393938897029,-0.263684710083278,0.452588582701967,-1.16321725383905,0.448003242553824,0.818119641589294,-0.879056568763718,-0.194699558220242,-0.936741699425229,-0.737802189855991,0.40086958119514,-0.434650091670967,0.798341019964471,-0.927151460130379,-1.09609252391771,0.670188863371079,-0.307445259018127,-0.160149919729973,0.798341019964471,-0.351265894109159,0.40086958119514,-0.0770887276891331,0.0161291645731075,-0.764469184443575,-0.220530940928776,1.04275080173767,0.355335749822013,0.542021857369787,-0.338893423360556,-0.266503310030478,-0.567654719603562,-0.726129357861281,-0.267392936808713,0.0911648890997047,0.37822208179752,-0.305432326577575,-0.532793499442133,-1.16746325465033,-0.0875766259708906,0.363098209818022,-0.762795462609164,-0.220530940928776,-0.00712916840264905,-0.0542180863262287,1.16522445728372,0.369984709969831,0.100116646849033,-0.355380764425876,0.530093751215452,-0.567654719603562,0.417085644703769,-0.112764256833314,0.448003242553824,-0.112764256833314,1.13244587617953,-0.0758351968603282,-0.927151460130379,-0.0643978667697752,0.772930021301532,0.228523974054119,-0.272356750173357,-0.305432326577575,-0.0554735584667668,0.556450884262583,1.01617097283127,0.387882155981549,0.0911648890997047,0.542021857369787,0.226668213084064,-0.356271317228998,0.914753898651117,0.772930021301532,-0.00119795398383297,-0.0643978667697752,0.944173018475625,-0.128307332646458,0.165462425437016,0.914753898651117,-0.127482750867403,-0.762795462609164,-0.384435011815878,-0.220530940928776,-0.160149919729973,-0.338893423360556,-0.0554735584667668
"2",-0.576344769721067,-0.00172981127293999,-0.532793499442133,-1.09609252391771,0.252904513360442,0.387882155981549,0.652383625416613,-0.356271317228998,-0.0770887276891331,-0.0646230241840198,1.04275080173767,-0.0554735584667668,-0.384435011815878,-0.310322448338912,-0.576344769721067,0.368813304301027,-0.90505043578974,-0.0758351968603282,-0.710298600041194,-0.0696948134836449,0.309393191616524,-0.080553360324866,0.274290711885877,-0.879056568763718,-0.405767524104965,-0.266503310030478,-0.356271317228998,0.184638138669654,-0.0385630030879138,0.252904513360442,-0.351265894109159,-0.00119795398383297,-1.16321725383905,0.184638138669654,-0.637388771410488,-0.266503310030478,-0.374507143382724,0.0253634760742708,-0.927151460130379,-0.00712916840264905,1.01617097283127,0.363098209818022,0.865421287992405,-0.220530940928776,-0.737802189855991,0.127754116429431,0.081832983198839,-0.567654719603562,-0.434650091670967,0.57040489656593,-0.152664826175811,-0.128307332646458,-0.112764256833314,0.944173018475625,-0.272356750173357,-0.0542180863262287,-0.00712916840264905,0.174101757350466,0.790274464178251,-0.160149919729973,0.818119641589294,0.914753898651117,-0.532793499442133,0.172536227571454,0.127754116429431,0.0379305094860771,1.09490926950822,-0.0696948134836449,1.09490926950822,0.0386273870420494,-0.338893423360556,-0.0385630030879138,-0.405945002155055,0.556450884262583,-0.576344769721067,-0.788771881391861,-0.152664826175811,0.530093751215452,-0.120259655286409,-0.135292746541297,0.448467630757469,-0.434650091670967,0.865421287992405,0.53393938897029,0.226782009026263,0.652383625416613,0.556450884262583,0.173639892649239,-0.405945002155055,0.670188863371079,0.553499588482911,-0.129178022364997,0.652383625416613,0.291141126883569,-0.0542180863262287,0.542021857369787,-0.00712916840264905,-1.16321725383905,-0.220530940928776,0.530093751215452
"3",-0.717386124679071,0.548275225782435,-0.128307332646458,0.252904513360442,1.26623970090183,0.448467630757469,-0.604574559070488,0.226782009026263,-0.374507143382724,-0.159567598388636,1.01617097283127,0.530093751215452,0.542021857369787,-0.0221568067610971,-0.717386124679071,-0.165389964892253,-0.762795462609164,-0.338893423360556,0.369984709969831,-0.0554735584667668,-0.449820311148091,0.58139146092299,0.420496797971628,-0.080553360324866,0.37822208179752,-0.737802189855991,0.226782009026263,-0.764469184443575,0.772930021301532,1.26623970090183,-0.637388771410488,0.173639892649239,-0.710298600041194,-0.764469184443575,-0.127482750867403,-0.737802189855991,-0.481068709230633,0.355335749822013,-0.0385630030879138,0.174101757350466,-0.135292746541297,-0.272356750173357,0.228523974054119,-0.00712916840264905,-0.405767524104965,0.448003242553824,1.04275080173767,0.127754116429431,-0.356271317228998,0.0131283217923956,0.196279834394176,0.553499588482911,1.09490926950822,0.670188863371079,-0.788771881391861,0.790274464178251,0.174101757350466,0.165462425437016,0.996439020164588,-1.16321725383905,0.309393191616524,0.652383625416613,-0.128307332646458,-0.896233963410609,0.448003242553824,-0.305432326577575,1.13244587617953,-0.0554735584667668,1.13244587617953,-0.936741699425229,-0.220530940928776,0.772930021301532,-0.138664979798471,-0.120259655286409,-0.717386124679071,-0.384435011815878,0.196279834394176,0.172536227571454,-0.266068777694808,-1.2551032470393,0.101902372124876,-0.356271317228998,0.228523974054119,0.368813304301027,0.422620174825384,-0.604574559070488,-0.120259655286409,-0.133336934547181,-0.138664979798471,-0.351265894109159,0.798341019964471,-0.310322448338912,-0.604574559070488,0.195539096027243,0.790274464178251,0.865421287992405,0.174101757350466,-0.710298600041194,-0.00712916840264905,0.172536227571454
"4",-0.215743300034099,0.452588582701967,0.553499588482911,1.26623970090183,0.859821866102729,0.101902372124876,-1.15647825542547,0.422620174825384,-0.481068709230633,-0.194699558220242,-0.135292746541297,0.172536227571454,0.865421287992405,0.387882155981549,-0.215743300034099,-0.708421236344604,-0.0542180863262287,-0.220530940928776,0.818119641589294,0.530093751215452,-0.498609561090332,0.605962771769992,-0.267392936808713,0.58139146092299,0.57040489656593,-0.405767524104965,0.422620174825384,-0.927151460130379,0.556450884262583,0.859821866102729,-0.127482750867403,-0.133336934547181,0.369984709969831,-0.927151460130379,0.291141126883569,-0.405767524104965,-0.00172981127293999,0.363098209818022,0.772930021301532,0.165462425437016,-1.2551032470393,-0.788771881391861,-0.576344769721067,0.174101757350466,0.37822208179752,-0.0696948134836449,1.01617097283127,0.448003242553824,0.226782009026263,-0.307445259018127,0.330119239093381,0.798341019964471,1.13244587617953,-0.351265894109159,-0.384435011815878,0.996439020164588,0.165462425437016,-0.129178022364997,0.170650635468526,-0.710298600041194,-0.449820311148091,-0.604574559070488,0.553499588482911,-0.874410140409091,-0.0696948134836449,-0.152664826175811,0.0386273870420494,0.530093751215452,0.0386273870420494,-0.879056568763718,-0.00712916840264905,0.556450884262583,0.126721914371784,-0.266068777694808,-0.215743300034099,0.542021857369787,0.330119239093381,-0.896233963410609,-0.0646230241840198,-1.09609252391771,-0.534459749194099,0.226782009026263,-0.576344769721067,-0.165389964892253,-0.0643978667697752,-1.15647825542547,-0.266068777694808,-0.313246843379417,0.126721914371784,-0.637388771410488,0.184638138669654,-0.0221568067610971,-1.15647825542547,-0.254867545927616,0.996439020164588,0.228523974054119,0.165462425437016,0.369984709969831,0.174101757350466,-0.896233963410609
"5",0.385421035434753,-0.0758351968603282,0.798341019964471,0.859821866102729,-0.263684710083278,-0.534459749194099,-0.308893088071375,-0.0643978667697752,-0.00172981127293999,0.274290711885877,-1.2551032470393,-0.896233963410609,0.228523974054119,0.448467630757469,0.385421035434753,-0.726129357861281,0.790274464178251,-0.00712916840264905,0.309393191616524,0.172536227571454,0.122584761954715,0.0911648890997047,-0.567654719603562,0.605962771769992,0.0131283217923956,0.37822208179752,-0.0643978667697752,-0.0385630030879138,-0.120259655286409,-0.263684710083278,0.291141126883569,-0.313246843379417,0.818119641589294,-0.0385630030879138,0.195539096027243,0.37822208179752,0.548275225782435,-0.272356750173357,0.556450884262583,-0.129178022364997,-1.09609252391771,-0.384435011815878,-0.717386124679071,0.165462425437016,0.57040489656593,-0.0554735584667668,-0.135292746541297,-0.0696948134836449,0.422620174825384,-0.00119795398383297,0.0910102826211167,0.184638138669654,0.0386273870420494,-0.637388771410488,0.542021857369787,0.170650635468526,-0.129178022364997,-0.310322448338912,-0.962027278051506,0.369984709969831,-0.498609561090332,-1.15647825542547,0.798341019964471,0.33456266026613,-0.0554735584667668,0.196279834394176,-0.936741699425229,0.172536227571454,-0.936741699425229,-0.080553360324866,0.174101757350466,-0.120259655286409,0.0161291645731075,-0.0646230241840198,0.385421035434753,0.865421287992405,0.0910102826211167,-0.874410140409091,-0.159567598388636,0.252904513360442,-0.925258154627411,0.422620174825384,-0.717386124679071,-0.708421236344604,-0.405945002155055,-0.308893088071375,-0.0646230241840198,0.0381936819868472,0.0161291645731075,-0.127482750867403,-0.764469184443575,0.387882155981549,-0.308893088071375,-0.475365406646837,0.170650635468526,-0.576344769721067,-0.129178022364997,0.818119641589294,0.165462425437016,-0.874410140409091
"6",0.65618990762813,-0.338893423360556,0.184638138669654,-0.263684710083278,-0.90505043578974,-0.925258154627411,0.628730092206777,-0.405945002155055,0.548275225782435,0.420496797971628,-1.09609252391771,-0.874410140409091,-0.576344769721067,0.101902372124876,0.65618990762813,0.081832983198839,0.996439020164588,0.174101757350466,-0.449820311148091,-0.896233963410609,0.417085644703769,-0.434650091670967,0.127754116429431,0.0911648890997047,-0.307445259018127,0.57040489656593,-0.405945002155055,0.772930021301532,-0.266068777694808,-0.90505043578974,0.195539096027243,0.0381936819868472,0.309393191616524,0.772930021301532,-0.254867545927616,0.57040489656593,0.452588582701967,-0.788771881391861,-0.120259655286409,-0.310322448338912,0.252904513360442,0.542021857369787,-0.215743300034099,-0.129178022364997,0.0131283217923956,0.530093751215452,-1.2551032470393,-0.0554735584667668,-0.0643978667697752,0.173639892649239,-0.355380764425876,-0.764469184443575,-0.936741699425229,-0.127482750867403,0.865421287992405,-0.962027278051506,-0.310322448338912,-0.0221568067610971,-1.16746325465033,0.818119641589294,0.122584761954715,-0.308893088071375,0.184638138669654,1.01142197944075,0.530093751215452,0.330119239093381,-0.879056568763718,-0.896233963410609,-0.879056568763718,0.58139146092299,0.165462425437016,-0.266068777694808,0.0253634760742708,-0.159567598388636,0.65618990762813,0.228523974054119,-0.355380764425876,0.33456266026613,-0.194699558220242,1.26623970090183,-0.245334458292359,-0.0643978667697752,-0.215743300034099,-0.726129357861281,-0.138664979798471,0.628730092206777,-0.159567598388636,0.51629291685517,0.0253634760742708,0.291141126883569,-0.927151460130379,0.448467630757469,0.628730092206777,0.100116646849033,-0.962027278051506,-0.717386124679071,-0.310322448338912,0.309393191616524,-0.129178022364997,0.33456266026613
"7",0.40086958119514,-0.220530940928776,-0.764469184443575,-0.90505043578974,-0.762795462609164,-0.245334458292359,0.594216416067367,-0.138664979798471,0.452588582701967,-0.267392936808713,0.252904513360442,0.33456266026613,-0.717386124679071,-0.534459749194099,0.40086958119514,1.04275080173767,0.170650635468526,0.165462425437016,-0.498609561090332,-0.874410140409091,0.0379305094860771,-0.356271317228998,0.448003242553824,-0.434650091670967,-0.00119795398383297,0.0131283217923956,-0.138664979798471,0.556450884262583,-0.0646230241840198,-0.762795462609164,-0.254867545927616,0.51629291685517,-0.449820311148091,0.556450884262583,-0.475365406646837,0.0131283217923956,-0.0758351968603282,-0.384435011815878,-0.266068777694808,-0.0221568067610971,1.26623970090183,0.865421287992405,0.385421035434753,-0.310322448338912,-0.307445259018127,0.172536227571454,-1.09609252391771,0.530093751215452,-0.405945002155055,-0.133336934547181,-0.532793499442133,-0.927151460130379,-0.879056568763718,0.291141126883569,0.228523974054119,-1.16746325465033,-0.0221568067610971,0.387882155981549,-0.112764256833314,0.309393191616524,0.417085644703769,0.628730092206777,-0.764469184443575,0.4827760542756,0.172536227571454,0.0910102826211167,-0.080553360324866,-0.874410140409091,-0.080553360324866,0.605962771769992,-0.129178022364997,-0.0646230241840198,0.355335749822013,-0.194699558220242,0.40086958119514,-0.576344769721067,-0.532793499442133,1.01142197944075,0.274290711885877,0.859821866102729,1.034051590019,-0.405945002155055,0.385421035434753,0.081832983198839,0.126721914371784,0.594216416067367,-0.194699558220242,0.387708883493536,0.355335749822013,0.195539096027243,-0.0385630030879138,0.101902372124876,0.594216416067367,0.914753898651117,-1.16746325465033,-0.215743300034099,-0.0221568067610971,-0.449820311148091,-0.310322448338912,1.01142197944075
"8",-0.266503310030478,-0.00712916840264905,-0.927151460130379,-0.762795462609164,-0.0542180863262287,1.034051590019,0.137654415627541,0.126721914371784,-0.0758351968603282,-0.567654719603562,1.26623970090183,1.01142197944075,-0.215743300034099,-0.925258154627411,-0.266503310030478,1.01617097283127,-0.962027278051506,-0.129178022364997,0.122584761954715,0.33456266026613,-0.305432326577575,0.226782009026263,-0.0696948134836449,-0.356271317228998,0.173639892649239,-0.307445259018127,0.126721914371784,-0.120259655286409,-0.159567598388636,-0.0542180863262287,-0.475365406646837,0.387708883493536,-0.498609561090332,-0.120259655286409,0.100116646849033,-0.307445259018127,-0.338893423360556,0.542021857369787,-0.0646230241840198,0.387882155981549,0.859821866102729,0.228523974054119,0.65618990762813,-0.0221568067610971,-0.00119795398383297,-0.896233963410609,0.252904513360442,0.172536227571454,-0.138664979798471,-0.313246843379417,-0.128307332646458,-0.0385630030879138,-0.080553360324866,0.195539096027243,-0.576344769721067,-0.112764256833314,0.387882155981549,0.448467630757469,1.09490926950822,-0.449820311148091,0.0379305094860771,0.594216416067367,-0.927151460130379,-0.210447744276646,-0.896233963410609,-0.355380764425876,0.58139146092299,0.33456266026613,0.58139146092299,0.0911648890997047,-0.310322448338912,-0.159567598388636,0.363098209818022,0.274290711885877,-0.266503310030478,-0.717386124679071,-0.128307332646458,0.4827760542756,0.420496797971628,-0.263684710083278,1.16522445728372,-0.138664979798471,0.65618990762813,1.04275080173767,0.0161291645731075,0.137654415627541,0.274290711885877,-0.455331786395345,0.363098209818022,-0.254867545927616,0.772930021301532,-0.534459749194099,0.137654415627541,0.652383625416613,-0.112764256833314,0.385421035434753,0.387882155981549,-0.498609561090332,-0.0221568067610971,0.4827760542756
"9",-0.737802189855991,0.174101757350466,-0.0385630030879138,-0.0542180863262287,0.790274464178251,1.16522445728372,-0.0106596575673281,0.0161291645731075,-0.338893423360556,0.127754116429431,0.859821866102729,0.4827760542756,0.385421035434753,-0.245334458292359,-0.737802189855991,-0.135292746541297,-1.16746325465033,-0.310322448338912,0.417085644703769,1.01142197944075,-0.152664826175811,0.422620174825384,-0.0554735584667668,0.226782009026263,-0.133336934547181,-0.00119795398383297,0.0161291645731075,-0.266068777694808,-0.194699558220242,0.790274464178251,0.100116646849033,-0.455331786395345,0.122584761954715,-0.266068777694808,0.914753898651117,-0.00119795398383297,-0.220530940928776,0.865421287992405,-0.159567598388636,0.448467630757469,-0.263684710083278,-0.576344769721067,0.40086958119514,0.387882155981549,0.173639892649239,-0.874410140409091,1.26623970090183,-0.896233963410609,0.126721914371784,0.0381936819868472,0.553499588482911,0.772930021301532,0.58139146092299,-0.254867545927616,-0.717386124679071,1.09490926950822,0.448467630757469,0.101902372124876,1.13244587617953,-0.498609561090332,-0.305432326577575,0.137654415627541,-0.0385630030879138,-0.411634412349995,-0.874410140409091,-0.532793499442133,0.605962771769992,1.01142197944075,0.605962771769992,-0.434650091670967,-0.0221568067610971,-0.194699558220242,-0.272356750173357,0.420496797971628,-0.737802189855991,-0.215743300034099,0.553499588482911,-0.210447744276646,-0.267392936808713,-0.90505043578974,-0.160149919729973,0.126721914371784,0.40086958119514,1.01617097283127,0.0253634760742708,-0.0106596575673281,0.420496797971628,-0.91293838266102,-0.272356750173357,-0.475365406646837,0.556450884262583,-0.925258154627411,-0.0106596575673281,-0.604574559070488,1.09490926950822,0.65618990762813,0.448467630757469,0.122584761954715,0.387882155981549,-0.210447744276646
"10",-0.405767524104965,0.165462425437016,0.772930021301532,0.790274464178251,0.996439020164588,-0.160149919729973,-0.0770887276891331,0.0253634760742708,-0.220530940928776,0.448003242553824,-0.263684710083278,-0.210447744276646,0.65618990762813,1.034051590019,-0.405767524104965,-1.2551032470393,-0.112764256833314,-0.0221568067610971,0.0379305094860771,0.4827760542756,0.196279834394176,-0.0643978667697752,0.530093751215452,0.422620174825384,-0.313246843379417,0.173639892649239,0.0253634760742708,-0.0646230241840198,0.274290711885877,0.996439020164588,0.914753898651117,-0.91293838266102,0.417085644703769,-0.0646230241840198,0.652383625416613,0.173639892649239,-0.00712916840264905,0.228523974054119,-0.194699558220242,0.101902372124876,-0.90505043578974,-0.717386124679071,-0.266503310030478,0.448467630757469,-0.133336934547181,0.33456266026613,0.859821866102729,-0.874410140409091,0.0161291645731075,0.51629291685517,0.798341019964471,0.556450884262583,0.605962771769992,-0.475365406646837,-0.215743300034099,1.13244587617953,0.101902372124876,-0.534459749194099,0.0386273870420494,0.122584761954715,-0.152664826175811,-0.0106596575673281,0.772930021301532,-0.511205096206433,0.33456266026613,-0.128307332646458,0.0911648890997047,0.4827760542756,0.0911648890997047,-0.356271317228998,0.387882155981549,0.274290711885877,-0.788771881391861,-0.267392936808713,-0.405767524104965,0.385421035434753,0.798341019964471,-0.411634412349995,-0.567654719603562,-0.762795462609164,-1.16321725383905,0.0161291645731075,-0.266503310030478,-0.135292746541297,0.355335749822013,-0.0770887276891331,-0.267392936808713,-0.0875766259708906,-0.788771881391861,0.100116646849033,-0.120259655286409,-0.245334458292359,-0.0770887276891331,-1.15647825542547,1.13244587617953,0.40086958119514,0.101902372124876,0.417085644703769,0.448467630757469,-0.411634412349995
